,Biomedical_4,Biomedical_17,Biomedical_22,Biomedical_32,Biomedical_46,Biomedical_57,Biomedical_66,Biomedical_79,Biomedical_89,Biomedical_94,Biomedical_103,Biomedical_114,Biomedical_122,Biomedical_132,Biomedical_147
101,0.9999990950308142,0.22435864470183098,0.0,0.0,0.8953852453015745,0.015526411912755875,0.30805836128131237,0.23709478197085573,0.0,0.12517566029131447,0.06476375038873596,0.42538537157047795,1.0,0.8436135503808981,0.06547655892147518
102,0.9999990950308142,0.40279341207304087,0.0,0.0,1.0,0.015526411912755875,0.3896004012706905,0.5536361843641473,0.295446455692635,0.2953750354054595,0.2708141794581734,0.5201086393694379,1.0,0.20683398632683098,0.03302063325337277
103,0.9999990950308142,0.48339209288771307,0.0,0.0,1.0,0.35596329969194024,0.753071982847645,0.5155857689664192,0.5239717912611782,0.06512089255659678,0.5101553450006179,0.844266744102661,1.0,0.07012346653181785,0.41293456534181
104,0.9999990950308142,0.26392563345085246,0.0,0.0,0.9567347716204668,0.022419811895076216,0.3811265084532392,0.2794456302997349,0.0,0.12013468838274423,0.12912484501487723,0.4929815824107886,1.0,0.6504267512583136,0.06547655892147518
105,0.7683858064632899,0.10496627753937461,0.0,0.0,0.6284572112709088,0.02555044624465649,0.06781081267149897,0.1257051530110869,0.0,0.21622865966686608,0.13131874175845815,0.17149262562663048,1.0,0.9839422780371415,0.06547655892147518
106,0.9999990950308142,0.34666613335466584,0.0,0.0,0.975886091079713,0.008075935812822425,0.3094126498618173,0.5353370666459841,0.12011469716628688,0.30584684937888706,0.22979082270788376,0.4358761794287742,1.0,0.44642478241435507,0.06547655892147518
107,0.9999990950308142,0.2624866433914072,0.0,0.0,0.9149414757808142,0.01210222847125971,0.29709865554648546,0.33634220620790434,0.0,0.18492749946139958,0.1244647666022508,0.41856080416863767,1.0,0.7238032368526018,0.06547655892147518
108,0.9999990950308142,0.22723567247786278,0.0,0.0,0.8353706296333968,7.338727297897288e-05,0.18745340637508975,0.32898229413080016,0.0,0.24305096089596864,0.17416321613990965,0.3118677426522973,1.0,0.9248870633191187,0.06547655892147518
109,0.9999990950308142,0.1862344553836894,0.0,0.0,0.805861686282716,0.001787980832578612,0.18421471915969195,0.2321119894782961,0.0,0.19466003650453245,0.12381087537226985,0.30340494601597534,1.0,0.9931109707237907,0.06547655892147518
110,0.9999990950308142,0.35530102605419595,0.0,0.0,1.0,0.02412940177697274,0.43035396402332876,0.4677562416922517,0.13075142927825753,0.17554710320459052,0.23388392378194933,0.5559285111733167,1.0,0.32248528539336224,0.010037129761803865
111,0.9999990950308142,0.22579668241841755,0.0,0.0,0.9114087081135747,0.019551036678625455,0.336486619392783,0.21449688152604313,0.0,0.12013468838274423,0.0732935340138872,0.45332477790492964,1.0,0.8119936854574507,0.06547655892147518
112,0.9999990950308142,0.3812047518099276,0.0,0.0,1.0,0.0321369539945193,0.5061813389458776,0.4807004458027461,0.2158604218575972,0.1408169447521727,0.30163941327691174,0.6302556168417043,1.0,0.18812443555716793,0.09391191894874874
113,0.9711586320485788,0.16897133638463985,0.0,0.0,0.7682454525253166,0.005942701218729099,0.1359461825191538,0.22920845465774345,0.0,0.22981123285364177,0.14659250014598818,0.2531693855131201,1.0,0.9907254554876233,0.06547655892147518
