,with_overlap,500 characters,1000 characters,1500 characters
375,No Overlap,0.6,0.333333333,0.057142857
376,No Overlap,0.272727273,0.06,0.19047619
377,No Overlap,0.363636364,1,0.15
378,No Overlap,0.75,0.25,0.105263158
379,No Overlap,0.375,0.1875,0.09375
380,No Overlap,0.571428571,0.230769231,0.075471698
381,No Overlap,1,0.55,0.238095238
382,No Overlap,0.444444444,0.25,0.085714286
383,No Overlap,0.333333333,0.111111111,0.068181818
384,No Overlap,0.230769231,0.097560976,0.044776119
385,No Overlap,0.833333333,0.19047619,0.454545455
386,No Overlap,0.428571429,0.15,0.090909091
387,No Overlap,0.266666667,0.153846154,0.052631579
388,No Overlap,0.272727273,0.230769231,0.142857143
389,No Overlap,0.4,0.073170732,0.115384615
390,No Overlap,0.055555556,0.053571429,0.136363636
391,No Overlap,0.125,0.272727273,0.230769231
392,No Overlap,1,0.222222222,0.115384615
393,No Overlap,0.444444444,0.285714286,0.065217391
394,No Overlap,0.166666667,0.117647059,0.19047619
395,No Overlap,0.235294118,0.166666667,0.130434783
396,No Overlap,0.166666667,0.073170732,0.176470588
397,No Overlap,0.4,0.2,0.172413793
398,No Overlap,0.5,0.15,0.1
399,No Overlap,0.136363636,0.085714286,0.09375
400,No Overlap,0.2,0.076923077,0.019607843
401,No Overlap,0.12,0.041666667,0
402,No Overlap,0,0.25,0.153846154
403,No Overlap,0.25,0.125,0.153846154
404,No Overlap,0.3,0.166666667,0.033333333
405,No Overlap,0.555555556,0.210526316,0
406,No Overlap,0.888888889,0.176470588,0.096774194
407,No Overlap,0.444444444,0.1,0.142857143
408,No Overlap,0.352941176,0.086956522,0.053571429
409,No Overlap,0.545454545,0.176470588,0.097560976
410,No Overlap,0.416666667,0.19047619,0.166666667
411,No Overlap,0.5,0.333333333,0.214285714
412,No Overlap,0.6875,0.103448276,0.266666667
413,No Overlap,0.307692308,0.3,0.063829787
414,No Overlap,0.428571429,0,0.137931034
415,No Overlap,0.333333333,0.1875,0.136363636
416,No Overlap,1,0.166666667,0.133333333
417,No Overlap,0.176470588,0.136363636,0.050847458
418,No Overlap,0.333333333,0.210526316,0.176470588
419,No Overlap,0.090909091,0.078947368,0.222222222
420,No Overlap,0.5,0.380952381,0.333333333
421,No Overlap,0.444444444,0.173913043,0.1
422,No Overlap,0.214285714,0.086956522,0.009174312
423,No Overlap,0.6,0.3,0.166666667
424,No Overlap,0.5,0.222222222,0.75
425,No Overlap,0.571428571,0.25,0.127272727
426,No Overlap,0.5,0.375,0.130434783
