,embed,gemma,llama2,llama3,llama3-70b,mistral,vicuna
684,snowflake,0.7856100500123164,0.7823160120289141,0.754736019036276,0.8000143061715788,0.8235310867200751,0.8283643440024606
685,snowflake,0.708942955406561,0.865828801109557,0.8086734970889384,0.8818732485762977,0.879767138774626,0.862491694751619
686,snowflake,0.8775223303075211,0.9056916607074774,0.9142290992705682,0.9185967917425688,0.7772808523660149,0.850400301851522
687,snowflake,0.8563673464168491,0.846725233944869,0.8694589550001443,0.9042342797269578,0.8127748900771636,0.7718110912676011
688,snowflake,0.8025813505401771,0.8011295598200299,0.7833947182484571,0.6598803170930165,0.7642761834798506,0.8264757556413335
689,snowflake,0.6766826041062018,0.6363160953632563,0.623729389328355,0.6261932743400681,0.6924294011237907,0.5975321493588261
690,snowflake,0.8539832164896408,0.8674330435366866,0.9012070150804332,0.9202114187423294,0.8385317789494664,0.8738835959757221
691,snowflake,0.8830179028085323,0.765531107057726,0.6882277409564881,0.7180811802997074,0.5970627276173687,0.7845914132877114
692,snowflake,0.8751770288860168,0.8422027245957578,0.8853240213697935,0.8710936567656327,0.8555078017793812,0.786683923426444
693,snowflake,0.731316999466001,0.7927745451124202,0.7923177967111041,0.8535031298823001,0.8234628148940084,0.857199668426595
694,snowflake,0.9125932446878836,0.8646405347378365,0.9754147515462313,0.9747227311040746,0.8568709769744767,0.8468877759199578
695,snowflake,0.7890964168848009,0.7662473578933429,0.77478578681045,0.7125975642928914,0.7562067546041513,0.76402569102874
